fid,production
3930,6481.89707717093
3931,3660.05359718375
3932,8157.56830796709
3933,11154.5332350623
3934,6916.2303645533
3935,7394.32221390232
3936,17827.8230282077
3937,14045.9207805364
3938,3387.50851886938
3939,7815.46122364952
3940,7562.44152043247
3941,7422.48125426099
3942,7408.67156800666
3943,11290.6782387986
3944,7959.2849554943
3945,6088.39439060823
3946,11618.8703106523
3947,7359.65183743203
3948,18841.4795898412
3949,7010.4950207293
3950,15410.034667383
3951,18890.0908716462
3952,7246.41816695678
3953,10808.2872217418
3954,7966.6611384809
3955,7361.84289154086
3956,18925.5778538405
3957,6333.31983707439
3958,7849.95650558877
3959,7456.3990231432
3960,11697.7144526478
3961,11454.2461607748
3962,7967.1495996697
3963,7278.57788164933
3964,7132.26535994035
3965,11283.5209128881
3966,6916.09551144626
3967,11084.0913167022
3968,7650.95284713321
3969,7635.36649789025
3970,7530.33247331171
3971,12408.9592995105
3972,7495.41174911789
3973,7495.41174911564
3974,9735.57058026402
3975,7379.67297512119
3976,12877.0663981708
3977,7339.57123993541
3978,7403.0801203267
3979,19046.8989926907
3980,18051.9275476379
3981,7956.40763354881
3982,14781.9966720746
3983,11235.6938283206
3984,18694.1680637883
3985,7173.47381216648
3986,7533.79285939259
3987,173.258143537194
3988,7310.1664516965
3989,10075.8577088765
3990,7335.77493791398
3991,7482.92677076547
3992,11388.3830208031
3993,7368.26557207418
3994,7834.68445498593
3995,12486.9213474612
3996,19425.2058952478
3997,6195.13400633639
3998,7502.95722638103
3999,8744.27454047601
4000,7397.53989356724
4001,13689.0053192992
4002,7487.6121531251
4003,14274.4016136326
4004,18752.4939558212
4005,7186.71901242853
4006,7370.22994010378
4007,8216.0511610186
4008,18224.7770405749
4009,10692.6151792573
4010,15630.8404360147
4011,7226.57181976553
4012,7825.05276332717
4013,18618.6326558584
4014,15070.0843421885
4015,15070.0843421923
4016,15157.2040741295
4017,5997.48917924481
4018,7411.87448236948
4019,10487.2743070245
4020,7774.54539420922
4021,8306.53512831452
4022,18376.6434634421
4023,10538.9753846115
4024,7361.52262234552
4025,6995.90502068836
4026,6995.90502068616
4027,7002.53511751055
4028,6768.00044850096
4029,8132.3397141332
4030,7307.07574753822
4031,8192.31818704067
4032,6085.5340817824
4033,8179.35950611862
4034,10710.0862820038
4035,17407.3403589802
4036,11704.3725130614
4037,7956.40763354641
4038,7813.38863044121
4039,8284.70161727467
4040,12447.9403234837
4041,7369.23881385208
4042,6848.40599819949
4043,7756.93721134523
4044,7605.19208907189
4045,7786.92564357352
4046,9950.79854185762
4047,7830.75349507645
4048,7825.05276332476
4049,7543.84948143862
4050,5512.81837926237
4051,9562.67428862632
4052,14074.8629975096
4053,7908.57090101044
4054,11428.3809797459
4055,2471.80698555076
4056,7179.38957496128
4057,9468.98656022333
4058,7226.57181976335
4059,7993.66631599561
4060,7403.08012032898
4061,6981.31502064521
4062,7018.33979567038
4063,17614.6760928792
4064,7010.4950207315
4065,6937.54502051359
4066,6230.6664490343
4067,4425.14344181224
4068,8304.47366944784
4069,7754.46153016937
4070,11708.8447290904
4071,7359.65183743429
4072,11225.1106777832
4073,5592.45245880702
4074,7965.66446815175
4075,7355.85019406118
4076,7795.52705986169
4077,7351.07373861644
4078,7503.67361688444
4079,7173.36521896993
4080,18040.3750170338
4081,7635.143433999
4082,14125.6784849454
4083,7385.6005969109
4084,11076.2694312264
4085,9884.8573496386
4086,7782.66926609411
4087,17565.7544092729
4088,7653.72449702788
4089,7984.29363469309
4090,14498.2119538928
4091,18987.3637050184
4092,7664.2579336366
4093,18211.1507233621
4094,4046.87718709568
4095,7825.05276332716
4096,18408.5016613271
4097,7325.55165585418
4098,7202.90356004581
4099,7010.79319373744
4100,14091.2383122071
4101,8399.86316724409
4102,18659.4684790707
4103,10592.5353799186
4104,7429.57324371932
4105,7342.5311149566
4106,10972.4848569028
4107,8588.42910888266
4108,19156.8586534056
4109,17980.7351772905
4110,8267.35145681964
4111,8108.45750603791
4112,7368.26557207418
4113,7234.48310558243
4114,7355.47025886572
4115,7822.49010427436
4116,7036.05794406069
4117,7815.46122364711
4118,18185.1579600455
4119,7359.65183743203
4120,10168.8993336764
4121,6730.24231042756
4122,5757.69427841434
4123,17593.774338784
4124,7796.39784978503
4125,7956.40763354639
4126,7448.64002311912
4127,12025.3121598768
4128,11976.8347194701
4129,7756.93721134524
4130,8227.95594990134
4131,11292.2030072789
4132,11231.525816137
4133,12075.4099460901
4134,14955.4581537576
4135,9924.81301951978
4136,18646.9886499437
4137,18067.9859011583
4138,8370.01202429684
4139,8187.32578267732
4140,7683.81200038812
4141,11577.9243154979
4142,7392.38854529037
4143,8159.11258254722
4144,4027.7318263772
4145,7603.02480858998
4146,5285.8325788356
4147,7339.57123993767
4148,5055.4059283733
4149,7410.9423648838
4150,7295.61224533864
4151,19066.7395124814
4152,13690.0628946176
4153,7814.45640143666
4154,7975.9853166525
4155,6617.05109632664
4156,18077.7501766104
4157,7342.53111495435
4158,7603.85557998866
4159,7387.67308573706
4160,18928.7314644954
4161,17410.4894616097
4162,7287.04693136146
4163,17644.8764803987
4164,7394.65639325142
4165,7371.57213811929
4166,7301.98936627815
4167,7376.91510428542
4168,7715.75973882527
4169,7701.43054724367
4170,17848.6600859219
4171,6328.2689998643
4172,7173.60601370154
4173,11405.1434188608
4174,11448.372547621
4175,6433.47213699492
4176,7691.82126413799
4177,10592.5353799186
4178,12217.2388439123
4179,18105.5209752726
4180,7312.66547293552
4181,7668.72910892861
4182,7588.76321624173
4183,17915.9893649997
4184,18966.4517080352
4185,12179.5083076907
4186,4761.37497389289
4187,6707.96274898128
4188,17997.7679857363
4189,15001.9802603786
4190,12592.4489101715
4191,11776.0049787188
4192,8315.18776907317
4193,7816.91014858665
4194,7509.56423741763
4195,12457.0939752391
4196,6952.13502055682
4197,6988.90555770519
4198,7993.6663159932
4199,7678.94579976214
4200,7304.75988155156
4201,15272.6400890213
4202,7017.79460945274
4203,6979.31985830618
4204,7378.87727479284
4205,7018.33979566818
4206,7011.03663251152
4207,18977.8236236545
4208,18582.8637147288
4209,12519.9591831456
4210,8336.75209864229
4211,6456.07501909002
4212,7974.95974383106
4213,15140.8662014194
4214,7682.50655609852
4215,7924.21980390536
4216,7755.61239002608
4217,18847.7500740703
4218,8238.11348222164
4219,8238.11348222415
4220,8656.2794148617
4221,14363.592293052
4222,7385.60059691315
4223,7226.57181976335
4224,18957.9438428174
4225,10857.9450218273
4226,13613.0070531468
4227,7447.41985026612
4228,7374.49107373775
4229,7452.24975555558
4230,18889.3540722758
4231,8304.4736694453
4232,12528.0072236756
4233,18002.0123198741
4234,9286.87868856911
4235,7384.67206455675
4236,7360.34270586989
4237,18741.6359524477
4238,7678.13355609249
4239,11049.1335581119
4240,14400.1923213352
4241,6770.49919888809
4242,6987.1824759934
4243,10681.1128499324
4244,7061.84983447344
4245,18308.6724766183
4246,772.580247925403
4247,1178.51224259766
4248,15373.6944460115
4249,4320.51656534152
4250,7026.21701496755
4251,7737.95574524535
4252,7359.65183743427
4253,14071.6062332186
4254,7339.10274790937
4255,11155.5536859626
4256,6213.39195886121
4257,14955.4581537629
4258,11125.8831800824
4259,7713.86245153594
4260,7270.06989101009
4261,7350.17313392104
4262,9510.1171723076
4263,7454.86403843522
4264,7034.12682133567
4265,6122.26933216471
4266,15263.7094435119
4267,7956.40763354639
4268,7930.74180247284
4269,7854.40678263465
4270,7267.21790217639
4271,6353.6581125826
4272,7796.39784978264
4273,7344.53130232624
4274,14408.5722271689
4275,7307.5565058731
4276,7018.33979567038
4277,7378.70311926432
4278,6989.12714303272
4279,14066.882736834
4280,17979.2751171888
4281,17812.7756885445
4282,11719.64952361
4283,11329.4710040026
4284,7394.32221390457
4285,7984.29363469065
4286,8299.95566117171
4287,12600.1296795114
4288,7357.37404212227
4289,7318.40198155309
4290,6877.13280556259
4291,7372.8144913188
4292,7633.29483881916
4293,7349.24877599593
4294,7250.85872867168
4295,14318.1239224275
4296,14284.8841480392
4297,16374.0329823939
4298,19047.072395909
4299,6608.44078622855
4300,9638.36591298492
4301,7503.67361688439
4302,6959.91449039735
4303,7318.77291913336
4304,7264.42009128048
4305,10869.0430784864
4306,18897.9281401461
4307,18818.4415864593
4308,7282.49055628663
4309,7196.28237264937
4310,7643.40657624627
4311,7266.26830881709
4312,18909.2166948478
4313,14267.1147931487
4314,7034.12682133562
4315,10698.1197051497
4316,12505.3243520129
4317,18761.7089025946
4318,17731.211834573
4319,14983.2267774077
4320,11411.1622359819
4321,11013.4886145877
4322,7495.86542373246
4323,7839.59961486575
4324,10061.2548192973
4325,10897.80986171
4326,7779.55687492964
4327,7762.82664508875
4328,6560.79347148726
4329,6945.30816407963
4330,19229.4135543021
4331,8586.83779981834
4332,7721.00107049459
4333,10729.3146481103
4334,7376.9151042832
4335,17949.2874116474
4336,7337.59641256505
4337,7788.02874275581
4338,11305.7955383027
4339,7977.03017381629
4340,8291.2918243621
4341,14054.3889550181
4342,16169.617875643
4343,7316.43264126868
4344,7381.43813787197
4345,7515.15183497209
4346,6242.21288738842
4347,12687.8634745299
4348,6879.57969565193
4349,7455.07248520627
4350,7011.10687084934
4351,7034.12682133783
4352,7965.66446815415
4353,7965.66446815172
4354,7179.6781187768
4355,8269.90770204119
4356,8199.93086407071
4357,14463.7603809281
4358,7172.40083034059
4359,11735.0335289564
4360,18408.5016613271
4361,14700.0510002821
4362,6821.15439037886
4363,7741.89218258975
4364,7719.67885170037
4365,7447.4198502684
4366,7286.50907611405
4367,7805.90964801866
4368,5122.81277113313
4369,10883.3176765178
4370,11093.4403580897
4371,18778.6983096079
4372,6704.42152975833
4373,7780.66623504898
4374,7660.81118781535
4375,18739.8250873728
4376,6219.25525906074
4377,16957.8247060568
4378,9732.68506352801
4379,7974.95974383349
4380,7974.95974383106
4381,14160.0142305004
4382,7346.76858911154
4383,7107.75937292
4384,11299.8430394316
4385,13704.9524158725
4386,7394.32221390235
4387,7732.83926169039
4388,7825.05276332716
4389,7721.57948697915
4390,7688.99898281274
4391,7654.01826279138
4392,7879.41014032094
4393,18977.8236236488
4394,7879.13921769561
4395,12496.9664053494
4396,7428.52532287085
4397,14162.5371552581
4398,7411.87448237174
4399,7800.96294700216
4400,7695.41888098753
4401,12036.7510380338
4402,19017.6415049347
4403,16464.1225287524
4404,3636.21850249245
4405,3929.63210735592
4406,14445.286869318
4407,7834.68445498593
4408,11180.3990171078
4409,7026.21701496534
4410,7370.47770630443
4411,6860.00542966724
4412,11959.6141758976
4413,7619.34031247108
4414,7967.6769986143
4415,7809.81895589126
4416,7324.95442906056
4417,7411.8744823695
4418,6636.92735328592
4419,8315.18776907571
4420,11361.5484871258
4421,7019.48763960552
4422,10962.36317952
4423,14898.1755064676
4424,7359.65183743205
4425,7674.57150820765
4426,7561.1142736641
4427,7674.84147609632
4428,17582.049253183
4429,17739.5638940814
4430,11930.2407964431
4431,7421.84215813792
4432,16841.061454489
4433,7837.74377166116
4434,10413.8225245824
4435,14150.3255263603
4436,14821.1383308018
4437,8336.75209864229
4438,13334.6545889834
4439,8064.88258173775
4440,12234.2490075077
4441,6334.30371979572
4442,7403.0801203267
4443,15743.1784950295
4444,7728.1773923618
4445,6965.77643849471
4446,7848.31946801437
4447,7605.68856922035
4448,16988.6786758754
4449,8181.44940306149
4450,14110.9795479163
4451,6361.94873327578
4452,7738.61177652357
4453,7993.66631599561
4454,7993.66631599318
4455,12154.7095079977
4456,14083.9435133687
4457,7234.63407194947
4458,14201.1594725899
4459,7796.39784978266
4460,14121.6935204193
4461,12440.8256766112
4462,13947.7634972554
4463,10773.9252021728
4464,7368.26557207418
4465,19087.3401173914
4466,14372.1649484352
4467,11331.6293951085
4468,6495.04585799264
4469,7725.27462233821
4470,7385.6005969109
4471,7371.96976742268
4472,7256.42165194812
4473,7376.91510428318
4474,7005.43007980431
4475,7388.73647670131
4476,7095.34932172278
4477,18728.6260444688
4478,7965.66446815417
4479,7288.24502226508
4480,6940.0024488435
4481,12807.9378922699
4482,7034.12682133567
4483,10178.1697402867
4484,10130.4409255583
4485,7460.61398517492
4486,6698.50825550441
4487,7394.32221390232
4488,6814.67499731047
4489,6792.00978113317
4490,6890.22571790158
4491,7460.61398517267
4492,16811.4061057501
4493,10844.9870465946
4494,10027.7420446265
4495,5547.70318831599
4496,7420.7054673467
4497,8041.11779743975
4498,7831.93159042801
4499,7608.98981615573
4500,6102.3784009296
4501,7405.60687841925
4502,7796.53557983989
4503,7503.67361688213
4504,12867.3049986513
4505,12185.2941398345
4506,12015.5947023816
4507,11971.9848332261
4508,11602.1548846682
4509,7234.63407194729
4510,7003.55179878812
4511,13516.8966256585
4512,11519.6145359788
4513,14949.3429676619
4514,7319.16016551735
4515,16987.458889877
4516,7774.33759934382
4517,11382.5524323173
4518,7110.84135081165
4519,11453.6976597482
4520,7786.92564357116
4521,3362.02182893357
4522,7370.67852226761
4523,7544.90609730031
4524,17474.2569707438
4525,8170.62666764191
4526,10773.9252021728
4527,7403.08012032898
4528,6777.98868915031
4529,7319.98374348047
4530,7312.2377289393
4531,11464.4704554763
4532,15308.699504731
4533,12270.5943740938
4534,18363.4438223989
4535,13798.1328175702
4536,16738.7130262369
4537,12562.5328607858
4538,11627.6149777962
4539,7419.63438109472
4540,7240.30110032626
4541,8336.75209863974
4542,17503.5732099329
4543,14231.0066465019
4544,7984.29363469311
4545,12377.1210761914
4546,19217.6167047695
4547,19188.1136040623
4548,10798.6443317227
4549,14704.8115718323
4550,10166.7095062264
4551,7342.46046536723
4552,8050.72696933419
4553,7738.74382425124
4554,8248.3135808715
4555,14207.7869689355
4556,7960.39403164186
4557,12493.2356843512
4558,7796.39784978502
4559,7228.80697758714
4560,7250.85872867382
4561,8031.54849290399
4562,7947.97358663269
4563,13955.5062232326
4564,8252.87361101447
4565,7226.71517139061
4566,6870.71489996526
4567,7562.27449865185
4568,7187.15485348768
4569,7834.68445498832
4570,14083.9435133637
4571,7844.35648788146
4572,7662.67684679654
4573,5680.65757302561
4574,7382.09617771428
4575,7367.72455906819
4576,7537.06386870461
4577,9645.53776259991
4578,7369.23881385435
4579,7825.05276332476
4580,7309.75916486554
4581,5695.28405520217
4582,7925.16811171801
4583,8238.11348222164
4584,18698.3698406801
4585,7487.18386299574
4586,14122.4471778482
4587,7982.54565947716
4588,9838.76209458478
4589,7834.68445498592
4590,11864.4164785619
4591,5737.98724870026
4592,18739.3615478046
4593,11184.2161675117
4594,18630.2480772256
4595,7359.65183743203
4596,7421.94803003521
4597,15001.6149710128
4598,7011.10687084934
4599,6502.478406901
4600,18818.4415864537
4601,10449.567910825
4602,7252.7161292347
4603,7372.00608573712
4604,7562.47068947484
4605,7385.60059691317
4606,10925.3883817534
4607,7260.97486545685
4608,7849.3043555766
4609,7162.44389128874
4610,7394.32221390459
4611,14946.6798807396
4612,7242.72965947814
4613,6244.244151211
4614,18376.1656719861
4615,10696.784926266
4616,7368.26557207645
4617,18708.7231474968
4618,8050.72696933421
4619,7317.50349067074
4620,9513.96736230389
4621,7351.20874601063
4622,9006.43254155951
4623,12860.0886319559
4624,7388.41449499581
4625,18808.8127552887
4626,12993.7305303488
4627,7411.87448236948
4628,7713.43436093803
4629,7537.64616176179
4630,18739.8250873737
4631,7588.93469681636
4632,7737.71686745932
4633,13624.4551156761
4634,11648.1816624964
4635,7511.96961378436
4636,7495.60515062968
4637,7495.22588199979
4638,7650.50265534983
4639,2839.52908735062
4640,8325.94717159291
4641,8319.40193818471
4642,10879.9737287198
4643,7564.77344843219
4644,7271.72796703382
4645,7411.63861100347
4646,7410.94236488148
4647,7410.9423648838
4648,7395.97516511347
4649,7380.5347159193
4650,14295.9278791091
4651,7973.04605851484
4652,7805.90964801865
4653,7221.25336528036
4654,7537.06386870692
4655,10282.7561083691
4656,12767.9130863521
4657,11819.3828436495
4658,7020.05615453167
4659,7414.11107255653
4660,12970.954175855
4661,14429.9118888229
4662,14200.8562086865
4663,7374.3743197878
4664,7141.82540898297
4665,10820.9133320385
4666,7579.58426030057
4667,5512.08181922897
4668,14417.7641927243
4669,19593.2876819643
4670,18855.905887477
4671,8175.26861745553
4672,11916.1696584
4673,7394.32221390232
4674,8667.85533740702
4675,7132.12666846847
4676,7304.91079056541
4677,7050.04477097321
4678,7786.92564357114
4679,10090.4234879912
4680,7376.91510428318
4681,7595.95928874296
4682,7251.4678145052
4683,19278.92490259
4684,11336.7416127004
4685,7777.49284528294
4686,7777.49284528057
4687,7476.47811389382
4688,13719.704786606
4689,7746.01611581099
4690,6836.88939796798
4691,12132.7136286573
4692,10735.3550642175
4693,7815.46122364713
4694,7293.37665605457
4695,6586.74993150897
4696,11190.743785535
4697,7389.20020201074
4698,7580.76662697276
4699,14355.6484459375
4700,14358.0840872741
4701,17512.7897863929
4702,7541.41816843304
4703,7422.48125426101
4704,7200.34041981629
4705,5657.24920987958
4706,7403.0801203267
4707,7371.85925445344
4708,7478.61837785774
4709,11566.0756393497
4710,7396.44914525737
4711,11844.0220337963
4712,14615.9107985019
4713,19066.7395124747
4714,8241.12821423718
4715,7042.06935846654
4716,7537.06386870692
4717,11742.4969215797
4718,8076.49969181682
4719,689.599921213731
4720,7401.61526549525
4721,7149.34134728803
4722,7725.39108770052
4723,7775.73694875194
4724,18180.0781393456
4725,19037.0296091119
4726,7545.49787651595
4727,7328.17483766912
4728,7827.46612551131
4729,7056.7609547924
4730,8283.90810848055
4731,7389.81803564076
4732,7325.07296133081
4733,7422.48125426099
4734,7416.42122445855
4735,19656.5302509037
4736,19563.5734749255
4737,7562.86708471794
4738,14508.4419549478
4739,6858.87296516617
4740,8252.87361101195
4741,7264.80465578808
4742,8674.77311087638
4743,7537.0638687046
4744,7395.89097626492
4745,7351.07373861644
4746,7042.06935846438
4747,10375.3688293575
4748,4745.50687595453
4749,10345.0778389259
4750,7407.31088188017
4751,18982.3005637303
4752,18769.020992517
4753,17855.9334847685
4754,6132.54846286315
4755,18680.3964665827
4756,7350.51328995838
4757,7415.537987499
4758,7386.56360528751
4759,7529.22093023561
4760,7443.91997617656
4761,8251.01992871594
4762,10130.4409255583
4763,14986.0045496122
4764,7394.32221390232
4765,7512.55478322219
4766,7797.55522703509
4767,12421.0314351076
4768,11961.0940826595
4769,7571.00980253914
4770,7844.35648788144
4771,7368.26557207418
4772,17086.1895807185
4773,7352.26238790538
4774,7418.16770393258
4775,7409.97529908548
4776,19007.2666019848
4777,8697.13844158387
4778,7796.9557080595
4779,7377.91526850621
4780,7605.52127239359
4781,18917.6470989396
4782,7796.39784978264
4783,7815.65216533793
4784,7403.08012032898
4785,19225.4036659329
4786,15726.7964154356
4787,19667.8800648219
4788,18483.525790971
4789,14378.925442038
4790,7285.2804897159
4791,7553.96676562559
4792,12391.8299400684
4793,11227.7042178055
4794,7213.69975297132
4795,8230.72515777686
4796,13772.9073871237
4797,10398.9552838642
4798,8312.40934346503
4799,6702.30897521442
4800,7315.50478083441
4801,7834.68445498594
4802,7429.5732437216
4803,8336.75209863974
4804,14057.8592699971
4805,7553.96676562791
4806,11254.9350105591
4807,7721.61339843225
4808,7953.62297915293
4809,14417.7641927243
4810,11925.5415498771
4811,14354.075650824
4812,10955.0943758687
4813,7429.57324371931
4814,7456.90775600721
4815,7840.61394406355
4816,9931.72060109935
4817,7304.87759845173
4818,10305.3948529903
4819,10617.7140265588
4820,7805.9096480163
4821,6019.44389577164
4822,7243.91420219847
4823,14496.408208596
4824,7786.92564357114
4825,7717.23333575764
4826,10205.8709815563
4827,6668.83550439458
4828,12368.2841950172
4829,11115.2322250245
4830,11904.4735377071
4831,7825.05276332477
4832,8762.98932687466
4833,7854.06905255709
4834,8030.72390148094
4835,7838.45753682108
4836,12659.3588406187
4837,11345.1098256321
4838,7359.65183743203
4839,7236.96933650647
4840,7751.5737767321
4841,7840.15264234526
4842,6502.04202018109
4843,8248.31358087404
4844,6851.96859114147
4845,7386.56360528974
4846,11152.9359322257
4847,10542.5043744417
4848,7447.41985026841
4849,7438.47798110435
4850,19017.1579706823
4851,18778.6561813979
4852,16705.6876418887
4853,8697.13844158387
4854,7562.47068947487
4855,14234.5828254319
4856,12086.0925988811
4857,19561.8806484375
4858,18971.563750613
4859,8674.77311087638
4860,8277.81034515463
4861,7538.03385152716
4862,5793.81695713212
4863,8708.39206758001
4864,7809.63273662484
4865,7115.6965407907
4866,14224.7150420723
4867,5718.38301774874
4868,7545.49787651363
4869,7596.83983712785
4870,7042.06935846438
4871,7429.5732437216
4872,7403.08012032893
4873,7395.37660303188
4874,8524.00048811522
4875,7424.814478064
4876,7854.06905255951
4877,12105.3031498575
4878,7007.08109981476
4879,11279.1550270772
4880,7259.65576075889
4881,18971.5637506121
4882,7394.3222139046
4883,17791.4080868147
4884,7411.87448236948
4885,7010.8157174567
4886,8166.74383265865
4887,7623.83797448574
4888,18561.4562166546
4889,18392.5149828571
4890,8347.60277347019
4891,8336.75209863975
4892,8336.75209864229
4893,14174.1411089362
4894,12145.092675516
4895,5793.81695713415
4896,8685.9321994272
4897,10009.4090058833
4898,8251.57506494349
4899,8270.08502626164
4900,7385.60059691317
4901,7562.47068947715
4902,7566.82209219602
4903,11171.3331218251
4904,8220.36568601535
4905,18950.8219374519
4906,7460.61398517262
4907,6357.59401853046
4908,7813.65476573144
4909,14505.3821392875
4910,18168.1175616215
4911,7253.39555975178
4912,7420.70546734668
4913,7343.4868880841
4914,15872.4947707609
4915,7359.65183743203
4916,7521.94273225812
4917,7349.20500771996
4918,7275.44830401006
4919,7816.32408517462
4920,2236.10407224304
4921,7425.36302304916
4922,7839.8984922776
4923,7741.70659157919
4924,10032.4346886109
4925,7400.17222190548
4926,12802.0031396718
4927,7439.67019381422
4928,7414.48289084045
4929,7863.82234089555
4930,17976.0939839033
4931,7376.91510428545
4932,12471.6288650997
4933,7537.64616176179
4934,7514.0910175086
4935,8230.72515777686
4936,8153.64240396041
4937,6065.54261730891
4938,7292.01148911599
4939,7469.01281656374
4940,7854.06905255708
4941,12074.1497838544
4942,8280.59941533046
4943,7763.07949665728
4944,10525.3741618265
4945,7588.19421930612
4946,8219.33605905081
4947,12846.260579668
4948,5483.98692286136
4949,7537.0638687046
4950,18489.7912808772
4951,8697.13844158653
4952,6741.926269016
4953,8708.39206758001
4954,10853.8981191351
4955,11936.7315917843
4956,18353.0632626464
4957,7579.58426030287
4958,8215.40148724415
4959,7923.83191462555
4960,8127.23303880007
4961,10258.5132450752
4962,7131.60489321062
4963,7398.64890139597
4964,7058.48113581242
4965,8170.62666763903
4966,14378.925442043
4967,7707.615590569
4968,7403.08012032675
4969,7474.46997372762
4970,7605.52127239591
4971,11205.4965330353
4972,7292.01148911604
4973,14472.2101489842
4974,7411.87448236952
4975,14481.2762584833
4976,8260.51084600071
4977,7822.26741899051
4978,7325.69528590775
4979,7496.91503285951
4980,11441.7861230429
4981,7838.46580010217
4982,6679.44326408072
4983,5681.67856441515
4984,8336.75209863973
4985,18551.5722375463
4986,7782.99163689233
4987,11540.6563187702
4988,6481.21943232243
4989,8674.77311087903
4990,18265.6415338718
4991,7368.26557207418
4992,7854.0690525571
4993,7854.06905255949
4994,7651.03968215742
4995,7350.20177754328
4996,7140.913813127
4997,7822.26741899296
4998,7790.17207266964
4999,7447.41985026611
5000,7350.49598347613
5001,7562.47068947484
5002,5786.15267359375
5003,8708.39206758266
5004,7449.87890767675
5005,7662.01110864546
5006,7538.16394633088
5007,11365.3339841536
5008,7562.47068947717
5009,7472.64548723298
5010,10532.9738120485
5011,8358.49942089715
5012,8315.01087031763
5013,8654.34518290521
5014,7460.61398517262
5015,7699.18029684497
5016,7773.00099483783
5017,7447.41985026836
5018,7431.92053736233
5019,7374.49107373997
5020,7358.49434689667
5021,9702.24180616954
5022,10867.3506474455
5023,6590.76261024563
5024,18571.1929856601
5025,2790.77404340989
5026,8926.82274243336
5027,8262.06592088849
5028,7553.96676562559
5029,7796.95570805705
5030,8685.93219942455
5031,5730.15764771825
5032,7290.41370325427
5033,6338.63394303034
5034,10805.2668387332
5035,7447.41985026841
5036,7438.47798110436
5037,6469.09728885392
5038,7405.26175149376
5039,7571.00980253916
5040,7782.98486265915
5041,7267.21790217639
5042,8194.70377440448
5043,8169.0418627961
5044,7400.10502602658
5045,8663.66094736474
5046,14003.1489179332
5047,7485.67378915475
5048,8230.72515777685
5049,11844.344581439
5050,7376.91510428318
5051,7353.88623299211
5052,11494.8802523737
5053,7448.64002311912
5054,7394.32221390455
5055,7394.32221390232
5056,7018.14036548029
5057,7340.19591923987
5058,7692.03195728
5059,7610.90033040921
5060,7385.6005969109
5061,7385.60059691312
5062,8258.55644735283
5063,7330.65669940104
5064,7395.37660303188
5065,12876.4576310207
5066,7732.3472239421
5067,8697.13844158388
5068,7411.87448236948
5069,7644.14882628663
5070,7513.47961557861
5071,8315.01087031765
5072,7368.26557207645
5073,10132.2067593053
5074,7571.00980254144
5075,7420.02534332814
5076,11436.3041659197
5077,14217.4673078709
5078,7359.65183743429
5079,7300.34457591141
5080,7275.44830400791
5081,7803.39763931715
5082,7553.96676562559
5083,7830.91565045557
5084,18853.36019764
5085,7757.14968813767
5086,7659.79262375236
5087,7285.04613943454
5088,7596.83983712557
5089,12962.742192238
5090,8674.77311087638
5091,12786.1010512568
5092,7184.04356541519
5093,7562.47068947484
5094,11097.7759678034
5095,14505.8669038986
5096,7394.32221390237
5097,7300.34457591142
5098,17168.4203065781
5099,12659.3588406142
5100,7571.00980253914
5101,10291.5286593911
5102,11164.151175066
5103,7321.33804557981
5104,8234.67994719017
5105,8280.59941532793
5106,7246.48384194149
5107,7424.17088091049
5108,7166.53362480376
5109,11398.637859989
5110,8259.61474114168
5111,7300.34457590921
5112,8336.75209864227
5113,8149.75437812512
5114,11958.6530015632
5115,7781.13174901429
5116,14128.0938065091
5117,5698.54383801019
5118,7196.77158747877
5119,7469.66550073432
5120,7438.54189448354
5121,12636.8160023858
5122,7477.44640229758
5123,8252.87361101195
5124,8663.66094736739
5125,8004.96128957114
5126,7173.93776586386
5127,7693.75443686588
5128,7691.69345304851
5129,7456.3990231432
5130,7378.8090229046
5131,7334.02380687155
5132,7456.3990231432
5133,7578.16661539197
5134,11246.0671848831
5135,7570.38465535235
5136,7325.55165585416
5137,7317.11450444618
5138,7873.61654610086
5139,8035.61735700209
5140,11227.7042178089
5141,11674.6421619549
5142,18879.002814145
5143,14433.4474890878
5144,7461.24069084641
5145,6892.10971747706
5146,6990.59917491611
5147,7332.25933596535
5148,7465.41567286252
5149,7269.24766553093
5150,6459.95910426564
5151,8251.57506494601
5152,8251.57506494349
5153,7446.32279604452
5154,14300.2607725215
5155,10175.361719391
5156,7300.34457591142
5157,3458.88682279301
5158,12076.7222746538
5159,7440.88102309508
5160,7847.07972025637
5161,8708.39206758001
5162,7394.32221390232
5163,6726.45451793328
5164,12444.0976755564
5165,8325.94717159292
5166,8097.56811743522
5167,7308.71219625164
5168,12297.3992568419
5169,10835.0468932146
5170,8220.36568601535
5171,10708.5855119827
5172,7334.63592020934
5173,7474.46997372762
5174,7447.41985026612
5175,7438.47798110207
5176,7456.39902314549
5177,6548.68234756124
5178,7793.39326700956
5179,7300.34457591142
5180,8685.93219942455
5181,8676.89376841843
5182,10070.7799071505
5183,6024.11368230776
5184,8291.15812132617
5185,13064.3146084251
5186,8205.03090650639
5187,7705.7168162618
5188,8262.06592088849
5189,8227.6764685668
5190,7545.84422071863
5191,2778.0558069166
5192,18388.3670089043
5193,8336.75209863976
5194,8321.54365971074
5195,11120.4541855245
5196,7863.82234089554
5197,7749.00997178066
5198,7755.61239002611
5199,6461.93143684827
5200,8328.07701841475
5201,8130.44349216243
5202,7004.49940972496
5203,11594.6342555472
5204,7553.96676562559
5205,7545.84422071859
5206,13970.4520335863
